trade_id,order_id,user_id,asset_id,side,execution_price,executed_qty,fee_inr,slippage_pct,executed_at
TRD_800950,ORD_500950,USR_HFT_001,BTC,BUY,6841097.5068,0.0077,26.3382,0.0,2026-09-14 02:45:30.000000
TRD_801023,ORD_501023,USR_HFT_001,BTC,BUY,6787831.1622,0.0149,50.5693,0.0,2026-09-14 03:36:35.000000
TRD_802468,ORD_502468,USR_HFT_005,BTC,SELL,6790546.8378,0.0027,9.1672,0.0,2026-09-14 03:47:11.000000
TRD_801727,ORD_501727,USR_HFT_003,BTC,SELL,6790546.8378,0.0113,38.3666,0.0,2026-09-14 03:52:21.000000
TRD_802260,ORD_502260,USR_HFT_005,BTC,SELL,6790546.8378,0.0109,37.0085,0.0,2026-09-14 04:15:33.000000
TRD_801142,ORD_501142,USR_HFT_001,BTC,BUY,6799157.7814,0.0027,9.1789,0.0,2026-09-14 04:36:57.000000
TRD_800721,ORD_500721,USR_SYS_007,BTC,BUY,6800517.885,0.0244,165.9326,0.0002,2026-09-14 04:45:00.000000
TRD_801919,ORD_501919,USR_HFT_004,BTC,SELL,6801877.9886,0.0058,19.7254,0.0,2026-09-14 04:56:50.000000
TRD_802236,ORD_502236,USR_HFT_004,BTC,BUY,6799157.7814,0.0081,27.5366,0.0,2026-09-14 05:08:04.000000
TRD_800156,ORD_500156,USR_RET_006,BTC,SELL,6774396.4728,0.0149,201.877,0.0034,2026-09-14 05:39:00.000000
TRD_801375,ORD_501375,USR_HFT_002,BTC,BUY,6796148.4984,0.0032,10.8738,0.0,2026-09-14 06:03:02.000000
TRD_801326,ORD_501326,USR_HFT_002,BTC,SELL,6798867.5016,0.0122,41.4731,0.0,2026-09-14 06:24:44.000000
TRD_800638,ORD_500638,USR_SYS_005,BTC,SELL,6825028.845,0.0442,301.6663,0.0004,2026-09-14 06:30:00.000000
TRD_800565,ORD_500565,USR_SYS_004,BTC,BUY,6825028.845,0.0358,244.336,0.0002,2026-09-14 06:45:00.000000
TRD_800912,ORD_500912,USR_HFT_001,BTC,SELL,6868973.52,0.0088,30.2235,0.0,2026-09-14 07:48:48.000000
TRD_802308,ORD_502308,USR_HFT_005,BTC,SELL,6868973.52,0.0024,8.2428,0.0,2026-09-14 07:57:33.000000
TRD_800841,ORD_500841,USR_SYS_009,BTC,BUY,6867275.205,0.0501,344.0505,0.0002,2026-09-14 08:45:00.000000
TRD_801078,ORD_501078,USR_HFT_001,BTC,BUY,6865901.75,0.0058,19.9111,0.0,2026-09-14 09:14:23.000000
TRD_801562,ORD_501562,USR_HFT_003,BTC,SELL,6868648.66,0.0133,45.6765,0.0,2026-09-14 09:23:09.000000
TRD_800489,ORD_500489,USR_SYS_002,BTC,BUY,6874837.53,0.0465,319.6799,0.0002,2026-09-14 09:45:00.000000
TRD_802536,ORD_502536,USR_HFT_005,BTC,BUY,6873462.5625,0.0054,18.5583,0.0,2026-09-14 09:46:52.000000
TRD_802612,ORD_502612,USR_HFT_005,BTC,SELL,6876212.4975,0.0117,40.2258,0.0,2026-09-14 09:59:16.000000
TRD_802014,ORD_502014,USR_HFT_004,BTC,BUY,6867269.6863,0.0138,47.3842,0.0,2026-09-14 10:45:09.000000
TRD_802233,ORD_502233,USR_HFT_004,BTC,BUY,6867269.6863,0.0061,20.9452,0.0,2026-09-14 10:57:33.000000
TRD_801334,ORD_501334,USR_HFT_002,BTC,SELL,6868367.1738,0.0066,22.6656,0.0,2026-09-14 12:12:33.000000
TRD_801003,ORD_501003,USR_HFT_001,BTC,BUY,6865620.3762,0.0111,38.1042,0.0,2026-09-14 12:18:49.000000
TRD_800495,ORD_500495,USR_SYS_002,BTC,BUY,6893463.24,0.0205,141.316,0.0002,2026-09-14 12:45:00.000000
TRD_800861,ORD_500861,USR_SYS_010,BTC,BUY,6893463.24,0.0218,150.2775,0.0002,2026-09-14 12:45:00.000000
TRD_800025,ORD_500025,USR_RET_001,BTC,BUY,6904492.7812,0.0318,439.1257,0.0016,2026-09-14 12:48:00.000000
TRD_801863,ORD_501863,USR_HFT_003,BTC,BUY,6892084.5474,0.0105,36.1834,0.0,2026-09-14 13:09:15.000000
TRD_801396,ORD_501396,USR_HFT_002,BTC,BUY,6892084.5474,0.0061,21.0209,0.0,2026-09-14 13:20:45.000000
TRD_801680,ORD_501680,USR_HFT_003,BTC,SELL,6894841.9326,0.0059,20.3398,0.0,2026-09-14 13:25:19.000000
TRD_801603,ORD_501603,USR_HFT_003,BTC,SELL,6880374.5998,0.0057,19.6091,0.0,2026-09-14 13:48:36.000000
TRD_801988,ORD_501988,USR_HFT_004,BTC,BUY,6877623.0002,0.0095,32.6687,0.0,2026-09-14 13:56:55.000000
TRD_801842,ORD_501842,USR_HFT_003,BTC,SELL,6880374.5998,0.006,20.6411,0.0,2026-09-14 14:16:38.000000
TRD_801337,ORD_501337,USR_HFT_002,BTC,SELL,6916912.0508,0.0146,50.4935,0.0,2026-09-14 14:43:38.000000
TRD_800465,ORD_500465,USR_SYS_002,BTC,BUY,6915528.945,0.0468,323.6468,0.0002,2026-09-14 14:45:00.000000
TRD_802048,ORD_502048,USR_HFT_004,BTC,SELL,6916912.0508,0.0119,41.1556,0.0,2026-09-14 14:53:30.000000
TRD_800270,ORD_500270,USR_RET_011,BTC,BUY,6921752.9211,0.0154,213.19,0.0009,2026-09-14 15:14:00.000000
TRD_800830,ORD_500830,USR_SYS_009,BTC,SELL,6894734.1,0.0277,190.9841,0.0004,2026-09-14 15:30:00.000000
TRD_801268,ORD_501268,USR_HFT_002,BTC,SELL,6896113.0468,0.0134,46.204,0.0,2026-09-14 15:39:25.000000
TRD_800711,ORD_500711,USR_SYS_007,BTC,BUY,6894734.1,0.0344,237.1789,0.0002,2026-09-14 15:45:00.000000
TRD_800577,ORD_500577,USR_SYS_004,BTC,BUY,6894734.1,0.0421,290.2683,0.0002,2026-09-14 15:45:00.000000
TRD_801946,ORD_501946,USR_HFT_004,BTC,SELL,6896113.0468,0.0127,43.7903,0.0,2026-09-14 15:54:50.000000
TRD_801430,ORD_501430,USR_HFT_002,BTC,SELL,6896113.0468,0.0136,46.8936,0.0,2026-09-14 16:20:17.000000
TRD_800120,ORD_500120,USR_RET_005,BTC,BUY,6886617.588,0.0366,504.1004,0.0005,2026-09-14 16:59:00.000000
TRD_801888,ORD_501888,USR_HFT_003,BTC,SELL,6877649.1398,0.0054,18.5697,0.0,2026-09-14 17:30:11.000000
TRD_801177,ORD_501177,USR_HFT_002,BTC,SELL,6877649.1398,0.0111,38.171,0.0,2026-09-14 17:33:42.000000
TRD_801438,ORD_501438,USR_HFT_002,BTC,BUY,6874898.6302,0.0073,25.0934,0.0,2026-09-14 17:42:46.000000
TRD_801163,ORD_501163,USR_HFT_001,BTC,SELL,6877649.1398,0.005,17.1941,0.0,2026-09-14 17:54:42.000000
TRD_801150,ORD_501150,USR_HFT_001,BTC,SELL,6877649.1398,0.0074,25.4473,0.0,2026-09-14 18:29:28.000000
TRD_801107,ORD_501107,USR_HFT_001,BTC,SELL,6919252.4588,0.0022,7.6112,0.0,2026-09-14 18:35:03.000000
TRD_800899,ORD_500899,USR_HFT_001,BTC,SELL,6950503.6328,0.0026,9.0357,0.0,2026-09-14 20:19:28.000000
TRD_802071,ORD_502071,USR_HFT_004,BTC,BUY,6952763.939,0.0093,32.3304,0.0,2026-09-14 20:44:43.000000
TRD_801588,ORD_501588,USR_HFT_003,BTC,BUY,6969699.4513,0.0097,33.803,0.0,2026-09-14 21:36:56.000000
TRD_802036,ORD_502036,USR_HFT_004,BTC,BUY,6969699.4513,0.0022,7.6667,0.0,2026-09-14 21:37:18.000000
TRD_802590,ORD_502590,USR_HFT_005,BTC,BUY,6969699.4513,0.0087,30.3182,0.0,2026-09-14 21:44:18.000000
TRD_801374,ORD_501374,USR_HFT_002,BTC,SELL,6972487.8887,0.0063,21.9633,0.0,2026-09-14 21:46:48.000000
TRD_801445,ORD_501445,USR_HFT_002,BTC,SELL,6972487.8887,0.0021,7.3211,0.0,2026-09-14 21:57:45.000000
TRD_800116,ORD_500116,USR_RET_005,BTC,BUY,7311283.0411,0.0496,725.2793,0.0488,2026-09-14 22:05:00.000000
TRD_800917,ORD_500917,USR_HFT_001,BTC,BUY,6969699.4513,0.0053,18.4697,0.0,2026-09-14 22:09:17.000000
TRD_800028,ORD_500028,USR_RET_001,BTC,BUY,6989915.6229,0.0673,940.8426,0.0027,2026-09-14 22:11:00.000000
TRD_802558,ORD_502558,USR_HFT_005,BTC,SELL,6972487.8887,0.0122,42.5322,0.0,2026-09-14 22:29:24.000000
TRD_801516,ORD_501516,USR_HFT_003,BTC,SELL,6987408.4322,0.0029,10.1317,0.0,2026-09-14 22:47:17.000000
TRD_802383,ORD_502383,USR_HFT_005,BTC,SELL,6987408.4322,0.0041,14.3242,0.0,2026-09-14 23:11:43.000000
TRD_800968,ORD_500968,USR_HFT_001,BTC,SELL,6987408.4322,0.0118,41.2257,0.0,2026-09-14 23:22:19.000000
TRD_800540,ORD_500540,USR_SYS_003,BTC,SELL,7011501.885,0.0459,321.8279,0.0004,2026-09-14 23:30:00.000000
TRD_800084,ORD_500084,USR_RET_004,BTC,BUY,7033237.5408,0.0155,218.0304,0.0031,2026-09-14 23:41:00.000000
TRD_801921,ORD_501921,USR_HFT_004,BTC,BUY,7010099.5846,0.014,49.0707,0.0,2026-09-14 23:45:20.000000
TRD_802498,ORD_502498,USR_HFT_005,BTC,SELL,7012904.1854,0.0148,51.8955,0.0,2026-09-14 23:51:23.000000
TRD_802253,ORD_502253,USR_HFT_005,BTC,SELL,6991304.9814,0.0077,26.9165,0.0,2026-09-15 00:37:20.000000
TRD_800057,ORD_500057,USR_RET_002,BTC,BUY,7002488.8326,0.0208,291.3035,0.0018,2026-09-15 00:49:00.000000
TRD_801483,ORD_501483,USR_HFT_002,BTC,SELL,6991304.9814,0.0027,9.4383,0.0,2026-09-15 01:03:09.000000
TRD_802150,ORD_502150,USR_HFT_004,BTC,SELL,6991304.9814,0.0058,20.2748,0.0,2026-09-15 01:11:48.000000
TRD_800700,ORD_500700,USR_SYS_007,BTC,SELL,7000350.0,0.0353,247.1124,0.0004,2026-09-15 01:30:00.000000
TRD_800521,ORD_500521,USR_SYS_003,BTC,BUY,7000350.0,0.0224,156.8078,0.0002,2026-09-15 01:45:00.000000
TRD_800404,ORD_500404,USR_RET_015,BTC,SELL,6995449.755,0.0073,102.1336,0.0007,2026-09-15 02:24:00.000000
TRD_800802,ORD_500802,USR_SYS_009,BTC,SELL,6970067.955,0.0309,215.3751,0.0004,2026-09-15 02:30:00.000000
TRD_802450,ORD_502450,USR_HFT_005,BTC,BUY,6968673.9414,0.0075,26.1325,0.0,2026-09-15 02:33:36.000000
TRD_802079,ORD_502079,USR_HFT_004,BTC,BUY,6968673.9414,0.0075,26.1325,0.0,2026-09-15 02:43:46.000000
TRD_800990,ORD_500990,USR_HFT_001,BTC,BUY,6968673.9414,0.0133,46.3417,0.0,2026-09-15 02:47:25.000000
TRD_801999,ORD_501999,USR_HFT_004,BTC,BUY,6968673.9414,0.0095,33.1012,0.0,2026-09-15 03:23:43.000000
TRD_800350,ORD_500350,USR_RET_013,BTC,SELL,6602676.4541,0.0273,360.5061,0.0503,2026-09-15 03:38:00.000000
TRD_800605,ORD_500605,USR_SYS_005,BTC,BUY,6952381.23,0.0236,164.0762,0.0002,2026-09-15 03:45:00.000000
TRD_802109,ORD_502109,USR_HFT_004,BTC,BUY,6950990.7538,0.0122,42.401,0.0,2026-09-15 04:00:23.000000
TRD_801137,ORD_501137,USR_HFT_001,BTC,BUY,6950990.7538,0.0068,23.6334,0.0,2026-09-15 04:22:02.000000
TRD_800076,ORD_500076,USR_RET_003,BTC,SELL,6898985.8497,0.006,82.7878,0.003,2026-09-15 04:36:00.000000
TRD_801927,ORD_501927,USR_HFT_004,BTC,SELL,6921129.034,0.0062,21.4555,0.0,2026-09-15 05:08:46.000000
TRD_800321,ORD_500321,USR_RET_012,BTC,BUY,6937736.4222,0.0103,142.9174,0.0026,2026-09-15 05:18:00.000000
TRD_800520,ORD_500520,USR_SYS_003,BTC,SELL,6898834.305,0.0519,358.0495,0.0004,2026-09-15 05:30:00.000000
TRD_800696,ORD_500696,USR_SYS_006,BTC,SELL,6898834.305,0.0233,160.7428,0.0004,2026-09-15 05:30:00.000000
TRD_800997,ORD_500997,USR_HFT_001,BTC,BUY,6897454.5381,0.0089,30.6937,0.0,2026-09-15 06:00:24.000000
TRD_802520,ORD_502520,USR_HFT_005,BTC,BUY,6897454.5381,0.0149,51.386,0.0,2026-09-15 06:11:39.000000
TRD_800384,ORD_500384,USR_RET_015,BTC,BUY,6916771.2742,0.0391,540.8915,0.0026,2026-09-15 06:17:00.000000
TRD_800079,ORD_500079,USR_RET_003,BTC,BUY,6900557.6214,0.0158,218.0576,0.0007,2026-09-15 06:53:00.000000
TRD_802073,ORD_502073,USR_HFT_004,BTC,SELL,6896743.2928,0.0096,33.1044,0.0,2026-09-15 07:48:38.000000
TRD_802367,ORD_502367,USR_HFT_005,BTC,BUY,6893985.1472,0.0034,11.7198,0.0,2026-09-15 07:54:07.000000
TRD_801968,ORD_501968,USR_HFT_004,BTC,BUY,6893985.1472,0.0125,43.0874,0.0,2026-09-15 08:01:28.000000
TRD_800704,ORD_500704,USR_SYS_007,BTC,SELL,6874413.615,0.0343,235.7924,0.0004,2026-09-15 08:30:00.000000
TRD_802436,ORD_502436,USR_HFT_005,BTC,SELL,6875788.4977,0.0073,25.0966,0.0,2026-09-15 08:41:37.000000
TRD_801261,ORD_501261,USR_HFT_002,BTC,SELL,6875788.4977,0.0047,16.1581,0.0,2026-09-15 09:07:58.000000
TRD_801262,ORD_501262,USR_HFT_002,BTC,BUY,6875788.4977,0.0047,16.1581,0.0,2026-09-15 09:08:01.094421
TRD_800620,ORD_500620,USR_SYS_005,BTC,SELL,6870255.0,0.0367,252.1384,0.0004,2026-09-15 10:30:00.000000
TRD_801405,ORD_501405,USR_HFT_002,BTC,SELL,6871629.051,0.0024,8.246,0.0,2026-09-15 10:34:09.000000
TRD_800431,ORD_500431,USR_SYS_001,BTC,BUY,6870255.0,0.0281,193.0542,0.0002,2026-09-15 10:45:00.000000
TRD_801489,ORD_501489,USR_HFT_002,BTC,BUY,6868880.949,0.0025,8.5861,0.0,2026-09-15 10:47:32.000000
TRD_801277,ORD_501277,USR_HFT_002,BTC,SELL,6871629.051,0.0056,19.2406,0.0,2026-09-15 11:10:40.000000
TRD_800150,ORD_500150,USR_RET_006,BTC,BUY,6843976.8738,0.0487,666.6033,0.0006,2026-09-15 11:37:00.000000
TRD_802296,ORD_502296,USR_HFT_005,BTC,SELL,6841240.9246,0.0056,19.1555,0.0,2026-09-15 11:43:43.000000
TRD_801977,ORD_501977,USR_HFT_004,BTC,BUY,6838504.9754,0.0103,35.2183,0.0,2026-09-15 12:03:38.000000
TRD_801179,ORD_501179,USR_HFT_002,BTC,BUY,6806944.2238,0.0125,42.5434,0.0,2026-09-15 12:44:56.000000
TRD_800040,ORD_500040,USR_RET_002,BTC,BUY,6826688.3109,0.0111,151.5525,0.0027,2026-09-15 13:19:00.000000
TRD_801734,ORD_501734,USR_HFT_003,BTC,BUY,6813137.9848,0.0047,16.0109,0.0,2026-09-15 13:39:31.000000
TRD_800693,ORD_500693,USR_SYS_006,BTC,BUY,6814500.885,0.054,367.983,0.0002,2026-09-15 13:45:00.000000
TRD_800291,ORD_500291,USR_RET_011,BTC,SELL,6804960.5838,0.08,1088.7937,0.0014,2026-09-15 13:49:00.000000
TRD_800226,ORD_500226,USR_RET_009,BTC,BUY,6824722.6363,0.0767,1046.9125,0.0015,2026-09-15 13:50:00.000000
TRD_802197,ORD_502197,USR_HFT_004,BTC,BUY,6813137.9848,0.0022,7.4945,0.0,2026-09-15 13:56:13.000000
TRD_800026,ORD_500026,USR_RET_001,BTC,BUY,6821996.836,0.0118,160.9991,0.0011,2026-09-15 14:00:00.000000
TRD_802348,ORD_502348,USR_HFT_005,BTC,SELL,6815863.7852,0.0125,42.5991,0.0,2026-09-15 14:08:14.000000
TRD_801613,ORD_501613,USR_HFT_003,BTC,BUY,6813137.9848,0.0066,22.4834,0.0,2026-09-15 14:27:10.000000
TRD_801488,ORD_501488,USR_HFT_002,BTC,BUY,6811725.8073,0.0054,18.3917,0.0,2026-09-15 14:44:20.000000
TRD_800388,ORD_500388,USR_RET_015,BTC,BUY,6828126.3397,0.0203,277.2219,0.0013,2026-09-15 15:45:00.000000
TRD_800380,ORD_500380,USR_RET_014,BTC,SELL,6799485.4422,0.0602,818.658,0.0029,2026-09-15 15:46:00.000000
TRD_800284,ORD_500284,USR_RET_011,BTC,BUY,6840401.01,0.0288,394.0071,0.0031,2026-09-15 15:56:00.000000
TRD_801128,ORD_501128,USR_HFT_001,BTC,BUY,6817897.4477,0.0041,13.9767,0.0,2026-09-15 15:59:22.000000
TRD_801823,ORD_501823,USR_HFT_003,BTC,BUY,6817897.4477,0.0058,19.7719,0.0,2026-09-15 16:13:58.000000
TRD_801199,ORD_501199,USR_HFT_002,BTC,SELL,6820625.1523,0.0051,17.3926,0.0,2026-09-15 16:17:10.000000
TRD_800897,ORD_500897,USR_HFT_001,BTC,BUY,6807829.0468,0.0113,38.4642,0.0,2026-09-15 17:05:12.000000
TRD_802368,ORD_502368,USR_HFT_005,BTC,SELL,6810552.7232,0.0058,19.7506,0.0,2026-09-15 17:25:44.000000
TRD_802041,ORD_502041,USR_HFT_004,BTC,SELL,6812114.1754,0.0076,25.886,0.0,2026-09-15 18:14:13.000000
TRD_802390,ORD_502390,USR_HFT_005,BTC,BUY,6779404.9928,0.006,20.3382,0.0,2026-09-15 18:38:33.000000
TRD_802015,ORD_502015,USR_HFT_004,BTC,SELL,6782117.2972,0.0051,17.2944,0.0,2026-09-15 18:43:20.000000
TRD_800297,ORD_500297,USR_RET_011,BTC,SELL,6771268.0794,0.0479,648.6875,0.0014,2026-09-15 18:45:00.000000
TRD_802097,ORD_502097,USR_HFT_004,BTC,SELL,6782117.2972,0.013,44.0838,0.0,2026-09-15 19:09:34.000000
TRD_800255,ORD_500255,USR_RET_010,BTC,BUY,6799069.2001,0.009,122.3832,0.0027,2026-09-15 19:13:00.000000
TRD_801787,ORD_501787,USR_HFT_003,BTC,SELL,6722212.0586,0.0081,27.225,0.0,2026-09-15 19:40:34.000000
TRD_801164,ORD_501164,USR_HFT_001,BTC,SELL,6722212.0586,0.0116,38.9888,0.0,2026-09-15 19:48:34.000000
TRD_800722,ORD_500722,USR_SYS_007,BTC,SELL,6771312.0,0.0244,165.22,0.0004,2026-09-15 20:30:00.000000
TRD_800599,ORD_500599,USR_SYS_004,BTC,BUY,6771312.0,0.0589,398.8303,0.0002,2026-09-15 20:45:00.000000
TRD_801415,ORD_501415,USR_HFT_002,BTC,SELL,6772666.2624,0.0109,36.911,0.0,2026-09-15 20:51:36.000000
TRD_802511,ORD_502511,USR_HFT_005,BTC,BUY,6769957.7376,0.0143,48.4052,0.0,2026-09-15 20:58:19.000000
TRD_801270,ORD_501270,USR_HFT_002,BTC,SELL,6772666.2624,0.0041,13.884,0.0,2026-09-15 21:14:08.000000
TRD_801271,ORD_501271,USR_HFT_002,BTC,BUY,6772666.2624,0.0041,13.884,0.0,2026-09-15 21:14:10.444814
TRD_801086,ORD_501086,USR_HFT_001,BTC,SELL,6761690.0676,0.0069,23.3278,0.0,2026-09-15 21:39:26.000000
TRD_802583,ORD_502583,USR_HFT_005,BTC,SELL,6761690.0676,0.0095,32.118,0.0,2026-09-15 22:25:18.000000
TRD_800566,ORD_500566,USR_SYS_004,BTC,SELL,6811137.0,0.0358,243.8387,0.0004,2026-09-15 22:30:00.000000
TRD_802244,ORD_502244,USR_HFT_005,BTC,BUY,6809774.7726,0.0035,11.9171,0.0,2026-09-15 22:36:39.000000
TRD_800875,ORD_500875,USR_SYS_010,BTC,BUY,6811137.0,0.0415,282.6622,0.0002,2026-09-15 22:45:00.000000
TRD_800777,ORD_500777,USR_SYS_008,BTC,BUY,6811137.0,0.0581,395.7271,0.0002,2026-09-15 22:45:00.000000
TRD_801201,ORD_501201,USR_HFT_002,BTC,SELL,6812499.2274,0.0074,25.2062,0.0,2026-09-15 22:47:14.000000
TRD_801041,ORD_501041,USR_HFT_001,BTC,BUY,6809774.7726,0.0044,14.9815,0.0,2026-09-15 23:19:45.000000
TRD_801979,ORD_501979,USR_HFT_004,BTC,BUY,6724654.8,0.0089,29.9247,0.0,2026-09-15 23:37:55.000000
TRD_800279,ORD_500279,USR_RET_011,BTC,SELL,6713893.2,0.0063,84.5951,0.0018,2026-09-15 23:49:00.000000
TRD_802169,ORD_502169,USR_HFT_004,BTC,BUY,6724654.8,0.0083,27.9073,0.0,2026-09-15 23:59:59.000000
TRD_800522,ORD_500522,USR_SYS_003,BTC,SELL,6640357.0013,0.0224,148.744,0.0004,2026-09-16 00:00:00.000000
TRD_802542,ORD_502542,USR_HFT_005,BTC,SELL,6727345.2,0.014,47.0914,0.0,2026-09-16 00:04:30.000000
TRD_800842,ORD_500842,USR_SYS_009,BTC,SELL,6742503.48,0.0501,337.7994,0.0004,2026-09-16 00:30:00.000000
TRD_802513,ORD_502513,USR_HFT_005,BTC,SELL,6743851.9807,0.0125,42.1491,0.0,2026-09-16 00:39:17.000000
TRD_800274,ORD_500274,USR_RET_011,BTC,BUY,6747223.2324,0.025,337.3612,0.0007,2026-09-16 00:57:00.000000
TRD_802393,ORD_502393,USR_HFT_005,BTC,SELL,6743851.9807,0.0027,9.1042,0.0,2026-09-16 01:04:25.000000
TRD_800490,ORD_500490,USR_SYS_002,BTC,SELL,6720268.74,0.0465,312.4925,0.0004,2026-09-16 01:30:00.000000
TRD_802141,ORD_502141,USR_HFT_004,BTC,SELL,6721612.7937,0.011,36.9689,0.0,2026-09-16 01:38:12.000000
TRD_801421,ORD_501421,USR_HFT_002,BTC,SELL,6721612.7937,0.0051,17.1401,0.0,2026-09-16 01:44:39.000000
TRD_800062,ORD_500062,USR_RET_003,BTC,SELL,6714892.525,0.037,496.902,0.0008,2026-09-16 01:50:00.000000
TRD_802281,ORD_502281,USR_HFT_005,BTC,BUY,6676330.1919,0.0133,44.3976,0.0,2026-09-16 02:44:36.000000
TRD_800054,ORD_500054,USR_RET_002,BTC,BUY,6699702.0219,0.0265,355.0842,0.0033,2026-09-16 02:51:00.000000
TRD_801922,ORD_501922,USR_HFT_004,BTC,BUY,6676330.1919,0.007,23.3672,0.0,2026-09-16 02:53:23.000000
TRD_801953,ORD_501953,USR_HFT_004,BTC,BUY,6695278.6764,0.0023,7.6996,0.0,2026-09-16 03:40:43.000000
TRD_801328,ORD_501328,USR_HFT_002,BTC,BUY,6695278.6764,0.004,13.3906,0.0,2026-09-16 03:51:04.000000
TRD_801372,ORD_501372,USR_HFT_002,BTC,BUY,6695278.6764,0.0115,38.4979,0.0,2026-09-16 04:08:52.000000
TRD_802202,ORD_502202,USR_HFT_004,BTC,BUY,6695278.6764,0.0031,10.3777,0.0,2026-09-16 04:10:54.000000
TRD_800182,ORD_500182,USR_RET_007,BTC,SELL,6682555.1022,0.0154,205.8227,0.0021,2026-09-16 04:14:00.000000
TRD_800251,ORD_500251,USR_RET_010,BTC,SELL,6678537.1314,0.0169,225.7346,0.0027,2026-09-16 04:18:00.000000
TRD_800496,ORD_500496,USR_SYS_002,BTC,SELL,6694536.48,0.0205,137.238,0.0004,2026-09-16 04:30:00.000000
TRD_800862,ORD_500862,USR_SYS_010,BTC,SELL,6694536.48,0.0218,145.9409,0.0004,2026-09-16 04:30:00.000000
TRD_801247,ORD_501247,USR_HFT_002,BTC,BUY,6693197.5727,0.0094,31.458,0.0,2026-09-16 04:48:05.000000
TRD_800035,ORD_500035,USR_RET_001,BTC,BUY,6706586.6457,0.0191,256.1916,0.0018,2026-09-16 04:51:00.000000
TRD_801204,ORD_501204,USR_HFT_002,BTC,SELL,6695875.3873,0.0049,16.4049,0.0,2026-09-16 05:28:14.000000
TRD_801158,ORD_501158,USR_HFT_001,BTC,BUY,6704489.6838,0.0128,42.9087,0.0,2026-09-16 05:43:37.000000
TRD_802589,ORD_502589,USR_HFT_005,BTC,SELL,6707172.0162,0.0108,36.2187,0.0,2026-09-16 05:47:14.000000
TRD_802365,ORD_502365,USR_HFT_005,BTC,SELL,6707172.0162,0.0102,34.2066,0.0,2026-09-16 05:48:43.000000
TRD_800466,ORD_500466,USR_SYS_002,BTC,SELL,6680788.89,0.0468,312.6609,0.0004,2026-09-16 06:30:00.000000
TRD_800851,ORD_500851,USR_SYS_010,BTC,BUY,6680788.89,0.0513,342.7245,0.0002,2026-09-16 06:45:00.000000
TRD_800712,ORD_500712,USR_SYS_007,BTC,SELL,6715941.975,0.0344,231.0284,0.0004,2026-09-16 07:30:00.000000
TRD_800578,ORD_500578,USR_SYS_004,BTC,SELL,6715941.975,0.0421,282.7412,0.0004,2026-09-16 07:30:00.000000
TRD_801838,ORD_501838,USR_HFT_003,BTC,BUY,6714598.7866,0.0024,8.0575,0.0,2026-09-16 07:51:33.000000
TRD_802084,ORD_502084,USR_HFT_004,BTC,BUY,6714598.7866,0.0096,32.2301,0.0,2026-09-16 07:58:32.000000
TRD_802213,ORD_502213,USR_HFT_004,BTC,SELL,6717285.1634,0.0031,10.4118,0.0,2026-09-16 08:20:29.000000
TRD_801855,ORD_501855,USR_HFT_003,BTC,SELL,6717285.1634,0.0134,45.0058,0.0,2026-09-16 08:25:00.000000
TRD_800475,ORD_500475,USR_SYS_002,BTC,BUY,6710424.885,0.0548,367.7313,0.0002,2026-09-16 08:45:00.000000
TRD_801553,ORD_501553,USR_HFT_003,BTC,SELL,6711766.97,0.0116,38.9282,0.0,2026-09-16 09:01:11.000000
TRD_801424,ORD_501424,USR_HFT_002,BTC,SELL,6711766.97,0.0095,31.8809,0.0,2026-09-16 09:17:42.000000
TRD_801867,ORD_501867,USR_HFT_003,BTC,SELL,6715308.5632,0.0084,28.2043,0.0,2026-09-16 10:16:03.000000
TRD_801382,ORD_501382,USR_HFT_002,BTC,BUY,6712622.9768,0.0095,31.885,0.0,2026-09-16 10:24:41.000000
TRD_802075,ORD_502075,USR_HFT_004,BTC,BUY,6727310.1538,0.0082,27.582,0.0,2026-09-16 11:49:08.000000
TRD_801735,ORD_501735,USR_HFT_003,BTC,SELL,6730001.6162,0.0041,13.7965,0.0,2026-09-16 12:11:13.000000
TRD_802184,ORD_502184,USR_HFT_004,BTC,BUY,6727310.1538,0.0085,28.5911,0.0,2026-09-16 12:24:24.000000
TRD_801924,ORD_501924,USR_HFT_004,BTC,SELL,6706687.8244,0.0026,8.7187,0.0,2026-09-16 12:33:54.000000
TRD_800337,ORD_500337,USR_RET_013,BTC,SELL,6697300.3389,0.051,683.1246,0.0012,2026-09-16 12:35:00.000000
TRD_802207,ORD_502207,USR_HFT_004,BTC,BUY,6704005.6856,0.0028,9.3856,0.0,2026-09-16 12:35:53.000000
TRD_802556,ORD_502556,USR_HFT_005,BTC,BUY,6704005.6856,0.0077,25.8104,0.0,2026-09-16 13:00:19.000000
TRD_802134,ORD_502134,USR_HFT_004,BTC,SELL,6706687.8244,0.0089,29.8448,0.0,2026-09-16 13:04:56.000000
TRD_801162,ORD_501162,USR_HFT_001,BTC,SELL,6703977.4124,0.0141,47.263,0.0,2026-09-16 13:30:54.000000
TRD_800775,ORD_500775,USR_SYS_008,BTC,BUY,6702636.885,0.0414,277.4892,0.0002,2026-09-16 13:45:00.000000
TRD_801717,ORD_501717,USR_HFT_003,BTC,BUY,6701296.3576,0.0112,37.5273,0.0,2026-09-16 13:45:51.000000
TRD_801790,ORD_501790,USR_HFT_003,BTC,SELL,6703977.4124,0.0068,22.7935,0.0,2026-09-16 14:01:56.000000
