order_id,user_id,asset_id,side,order_type,stop_price,target_price,requested_qty,status,created_at
ORD_502136,USR_HFT_004,BTC,BUY,LIMIT,,,0.0031,FILLED,2026-09-12 15:05:12.000000
ORD_500115,USR_RET_005,BTC,SELL,MARKET,,,0.0126,FILLED,2026-09-12 16:00:00.000000
ORD_500263,USR_RET_010,BTC,BUY,MARKET,,,0.02,FILLED,2026-09-12 16:02:00.000000
ORD_501244,USR_HFT_002,BTC,BUY,LIMIT,,,0.0119,FILLED,2026-09-12 16:14:01.000000
ORD_500468,USR_SYS_002,BTC,SELL,MARKET,,,0.0274,FILLED,2026-09-12 16:30:00.000000
ORD_501637,USR_HFT_003,BTC,SELL,LIMIT,,,0.0131,FILLED,2026-09-12 16:54:27.000000
ORD_500001,USR_RET_001,BTC,SELL,MARKET,,,0.1091,FILLED,2026-09-12 17:48:00.000000
ORD_500308,USR_RET_012,BTC,BUY,MARKET,,,0.036,FILLED,2026-09-12 18:06:00.000000
ORD_502137,USR_HFT_004,BTC,SELL,LIMIT,,,0.0036,FILLED,2026-09-12 18:21:51.000000
ORD_501595,USR_HFT_003,BTC,SELL,LIMIT,,,0.0092,FILLED,2026-09-12 18:37:37.000000
ORD_502201,USR_HFT_004,BTC,BUY,LIMIT,,,0.0036,FILLED,2026-09-12 20:05:01.000000
ORD_502548,USR_HFT_005,BTC,SELL,LIMIT,,,0.0045,FILLED,2026-09-12 20:28:03.000000
ORD_500616,USR_SYS_005,BTC,SELL,MARKET,,,0.0345,FILLED,2026-09-12 20:30:00.000000
ORD_501387,USR_HFT_002,BTC,BUY,LIMIT,,,0.0046,FILLED,2026-09-12 20:31:12.000000
ORD_502422,USR_HFT_005,BTC,BUY,LIMIT,,,0.0147,FILLED,2026-09-12 20:33:40.000000
ORD_502149,USR_HFT_004,BTC,SELL,LIMIT,,,0.0048,FILLED,2026-09-12 20:47:19.000000
ORD_501100,USR_HFT_001,BTC,SELL,LIMIT,,,0.0067,FILLED,2026-09-12 21:03:09.000000
ORD_500970,USR_HFT_001,BTC,BUY,LIMIT,,,0.0125,FILLED,2026-09-12 21:15:47.000000
ORD_500168,USR_RET_006,BTC,BUY,MARKET,,,0.0595,FILLED,2026-09-12 21:55:00.000000
ORD_501472,USR_HFT_002,BTC,SELL,LIMIT,,,0.0052,FILLED,2026-09-12 22:20:33.000000
ORD_500986,USR_HFT_001,BTC,BUY,LIMIT,,,0.0106,FILLED,2026-09-12 22:21:26.000000
ORD_500428,USR_SYS_001,BTC,SELL,MARKET,,,0.0214,FILLED,2026-09-12 22:30:00.000000
ORD_502547,USR_HFT_005,BTC,SELL,LIMIT,,,0.0022,FILLED,2026-09-12 23:34:54.000000
ORD_502242,USR_HFT_004,BTC,SELL,LIMIT,,,0.005,FILLED,2026-09-12 23:38:54.000000
ORD_500829,USR_SYS_009,BTC,BUY,LIMIT,6484788.825,7508702.85,0.0277,FILLED,2026-09-12 23:45:00.000000
ORD_500196,USR_RET_008,BTC,BUY,MARKET,,,0.0089,FILLED,2026-09-12 23:46:00.000000
ORD_500080,USR_RET_003,BTC,BUY,MARKET,,,0.043,FILLED,2026-09-12 23:53:00.000000
ORD_500130,USR_RET_005,BTC,BUY,MARKET,,,0.0166,FILLED,2026-09-13 00:05:00.000000
ORD_500222,USR_RET_009,BTC,SELL,MARKET,,,0.0283,FILLED,2026-09-13 00:06:00.000000
ORD_500082,USR_RET_004,BTC,SELL,MARKET,,,0.0823,FILLED,2026-09-13 00:33:00.000000
ORD_501409,USR_HFT_002,BTC,BUY,LIMIT,,,0.0125,FILLED,2026-09-13 00:44:29.000000
ORD_501985,USR_HFT_004,BTC,BUY,LIMIT,,,0.0128,FILLED,2026-09-13 00:53:58.000000
ORD_501875,USR_HFT_003,BTC,BUY,LIMIT,,,0.0102,FILLED,2026-09-13 01:22:06.000000
ORD_500355,USR_RET_014,BTC,BUY,MARKET,,,0.0131,FILLED,2026-09-13 01:54:00.000000
ORD_501343,USR_HFT_002,BTC,BUY,LIMIT,,,0.0052,FILLED,2026-09-13 02:13:27.000000
ORD_500846,USR_SYS_010,BTC,SELL,MARKET,,,0.03,FILLED,2026-09-13 02:30:00.000000
ORD_501722,USR_HFT_003,BTC,SELL,LIMIT,,,0.0124,FILLED,2026-09-13 02:31:08.000000
ORD_501528,USR_HFT_003,BTC,SELL,LIMIT,,,0.0045,FILLED,2026-09-13 02:55:54.000000
ORD_500209,USR_RET_008,BTC,BUY,MARKET,,,0.0463,FILLED,2026-09-13 03:21:00.000000
ORD_500904,USR_HFT_001,BTC,BUY,LIMIT,,,0.0034,FILLED,2026-09-13 03:28:36.000000
ORD_500258,USR_RET_010,BTC,BUY,MARKET,,,0.066,FILLED,2026-09-13 04:21:00.000000
ORD_500598,USR_SYS_004,BTC,SELL,MARKET,,,0.0383,FILLED,2026-09-13 04:30:00.000000
ORD_500720,USR_SYS_007,BTC,SELL,MARKET,,,0.0275,FILLED,2026-09-13 04:30:00.000000
ORD_502504,USR_HFT_005,BTC,BUY,LIMIT,,,0.0136,FILLED,2026-09-13 05:02:53.000000
ORD_502474,USR_HFT_005,BTC,SELL,LIMIT,,,0.0144,FILLED,2026-09-13 05:06:10.000000
ORD_501742,USR_HFT_003,BTC,BUY,LIMIT,,,0.0136,FILLED,2026-09-13 06:15:00.000000
ORD_501605,USR_HFT_003,BTC,BUY,LIMIT,,,0.0095,FILLED,2026-09-13 06:18:05.000000
ORD_500868,USR_SYS_010,BTC,SELL,MARKET,,,0.0224,FILLED,2026-09-13 06:30:00.000000
ORD_500211,USR_RET_008,BTC,SELL,MARKET,,,0.0926,FILLED,2026-09-13 06:46:00.000000
ORD_501330,USR_HFT_002,BTC,SELL,LIMIT,,,0.0113,FILLED,2026-09-13 06:52:39.000000
ORD_501278,USR_HFT_002,BTC,SELL,LIMIT,,,0.0053,FILLED,2026-09-13 07:17:35.000000
ORD_500957,USR_HFT_001,BTC,BUY,LIMIT,,,0.0021,FILLED,2026-09-13 07:22:14.000000
ORD_500539,USR_SYS_003,BTC,BUY,LIMIT,6498153.387,7524177.606,0.0459,FILLED,2026-09-13 07:45:00.000000
ORD_500029,USR_RET_001,BTC,BUY,MARKET,,,0.0277,FILLED,2026-09-13 08:02:00.000000
ORD_501065,USR_HFT_001,BTC,BUY,LIMIT,,,0.0085,FILLED,2026-09-13 08:32:14.000000
ORD_501494,USR_HFT_002,BTC,SELL,LIMIT,,,0.0077,FILLED,2026-09-13 08:39:42.000000
ORD_500955,USR_HFT_001,BTC,SELL,LIMIT,,,0.0055,FILLED,2026-09-13 08:51:16.000000
ORD_501282,USR_HFT_002,BTC,SELL,LIMIT,,,0.012,FILLED,2026-09-13 08:53:55.000000
ORD_501575,USR_HFT_003,BTC,SELL,LIMIT,,,0.0055,FILLED,2026-09-13 09:14:04.000000
ORD_501040,USR_HFT_001,BTC,BUY,LIMIT,,,0.014,FILLED,2026-09-13 09:33:19.000000
ORD_500017,USR_RET_001,BTC,BUY,MARKET,,,0.0062,FILLED,2026-09-13 09:42:00.000000
ORD_500405,USR_RET_015,BTC,BUY,MARKET,,,0.012,FILLED,2026-09-13 09:42:00.000000
ORD_502592,USR_HFT_005,BTC,SELL,LIMIT,,,0.0107,FILLED,2026-09-13 09:45:00.000000
ORD_500699,USR_SYS_007,BTC,BUY,LIMIT,6491431.5907,7516394.4735,0.0353,FILLED,2026-09-13 09:45:00.000000
ORD_501623,USR_HFT_003,BTC,BUY,LIMIT,,,0.0037,FILLED,2026-09-13 10:01:15.000000
ORD_500801,USR_SYS_009,BTC,BUY,LIMIT,6500847.9907,7527297.6735,0.0309,FILLED,2026-09-13 10:45:00.000000
ORD_500331,USR_RET_012,BTC,SELL,MARKET,,,0.0051,FILLED,2026-09-13 10:52:00.000000
ORD_501056,USR_HFT_001,BTC,SELL,LIMIT,,,0.0117,FILLED,2026-09-13 10:52:46.000000
ORD_501221,USR_HFT_002,BTC,SELL,LIMIT,,,0.0023,FILLED,2026-09-13 11:07:23.000000
ORD_502194,USR_HFT_004,BTC,SELL,LIMIT,,,0.0132,FILLED,2026-09-13 11:17:47.000000
ORD_501669,USR_HFT_003,BTC,BUY,LIMIT,,,0.0032,FILLED,2026-09-13 11:21:07.000000
ORD_502443,USR_HFT_005,BTC,SELL,LIMIT,,,0.0097,FILLED,2026-09-13 11:44:06.000000
ORD_500096,USR_RET_004,BTC,SELL,MARKET,,,0.0159,FILLED,2026-09-13 12:12:00.000000
ORD_501984,USR_HFT_004,BTC,SELL,LIMIT,,,0.0138,FILLED,2026-09-13 12:28:31.000000
ORD_501447,USR_HFT_002,BTC,SELL,LIMIT,,,0.0121,FILLED,2026-09-13 12:31:13.000000
ORD_500305,USR_RET_012,BTC,SELL,MARKET,,,0.0059,FILLED,2026-09-13 12:34:00.000000
ORD_501551,USR_HFT_003,BTC,BUY,LIMIT,,,0.0058,FILLED,2026-09-13 13:16:00.000000
ORD_501195,USR_HFT_002,BTC,BUY,LIMIT,,,0.0089,FILLED,2026-09-13 13:34:31.000000
ORD_501361,USR_HFT_002,BTC,BUY,LIMIT,,,0.0057,FILLED,2026-09-13 13:36:11.000000
ORD_500202,USR_RET_008,BTC,SELL,MARKET,,,0.0928,FILLED,2026-09-13 13:37:00.000000
ORD_500519,USR_SYS_003,BTC,BUY,LIMIT,6458112.6683,7477814.6685,0.0519,FILLED,2026-09-13 13:45:00.000000
ORD_500695,USR_SYS_006,BTC,BUY,LIMIT,6458112.6683,7477814.6685,0.0233,FILLED,2026-09-13 13:45:00.000000
ORD_501689,USR_HFT_003,BTC,SELL,LIMIT,,,0.002,FILLED,2026-09-13 13:55:59.000000
ORD_502477,USR_HFT_005,BTC,SELL,LIMIT,,,0.0073,FILLED,2026-09-13 14:37:28.000000
ORD_501118,USR_HFT_001,BTC,BUY,LIMIT,,,0.0143,FILLED,2026-09-13 14:51:59.000000
ORD_500278,USR_RET_011,BTC,BUY,MARKET,,,0.0064,FILLED,2026-09-13 14:56:00.000000
ORD_500564,USR_SYS_004,BTC,SELL,MARKET,,,0.0446,FILLED,2026-09-13 15:30:00.000000
ORD_500746,USR_SYS_007,BTC,SELL,MARKET,,,0.0262,FILLED,2026-09-13 15:30:00.000000
ORD_501624,USR_HFT_003,BTC,SELL,LIMIT,,,0.0109,FILLED,2026-09-13 15:45:24.000000
ORD_500976,USR_HFT_001,BTC,SELL,LIMIT,,,0.0089,FILLED,2026-09-13 15:57:37.000000
ORD_502453,USR_HFT_005,BTC,BUY,LIMIT,,,0.0073,FILLED,2026-09-13 16:37:52.000000
ORD_500703,USR_SYS_007,BTC,BUY,LIMIT,6456314.304,7475732.352,0.0343,FILLED,2026-09-13 16:45:00.000000
ORD_502445,USR_HFT_005,BTC,SELL,LIMIT,,,0.002,FILLED,2026-09-13 17:03:31.000000
ORD_502153,USR_HFT_004,BTC,SELL,LIMIT,,,0.0129,FILLED,2026-09-13 17:29:10.000000
ORD_502224,USR_HFT_004,BTC,BUY,LIMIT,,,0.0141,FILLED,2026-09-13 17:41:05.000000
ORD_502047,USR_HFT_004,BTC,BUY,LIMIT,,,0.0071,FILLED,2026-09-13 17:50:56.000000
ORD_500166,USR_RET_006,BTC,BUY,MARKET,,,0.0466,FILLED,2026-09-13 18:13:00.000000
ORD_500066,USR_RET_003,BTC,SELL,MARKET,,,0.011,FILLED,2026-09-13 18:15:00.000000
ORD_501523,USR_HFT_003,BTC,SELL,LIMIT,,,0.006,FILLED,2026-09-13 18:19:34.000000
ORD_501504,USR_HFT_003,BTC,BUY,LIMIT,,,0.0081,FILLED,2026-09-13 18:26:57.000000
ORD_500710,USR_SYS_007,BTC,SELL,MARKET,,,0.0465,FILLED,2026-09-13 18:30:00.000000
ORD_500619,USR_SYS_005,BTC,BUY,LIMIT,6461417.6565,7481641.497,0.0367,FILLED,2026-09-13 18:45:00.000000
ORD_501851,USR_HFT_003,BTC,BUY,LIMIT,,,0.0042,FILLED,2026-09-13 18:57:06.000000
ORD_501060,USR_HFT_001,BTC,SELL,LIMIT,,,0.003,FILLED,2026-09-13 19:02:20.000000
ORD_502027,USR_HFT_004,BTC,BUY,LIMIT,,,0.0106,FILLED,2026-09-13 19:03:42.000000
ORD_502028,USR_HFT_004,BTC,SELL,LIMIT,,,0.0106,FILLED,2026-09-13 19:03:42.970139
ORD_501529,USR_HFT_003,BTC,BUY,LIMIT,,,0.0117,FILLED,2026-09-13 19:21:14.000000
ORD_502151,USR_HFT_004,BTC,SELL,LIMIT,,,0.008,FILLED,2026-09-13 19:33:00.000000
ORD_502129,USR_HFT_004,BTC,SELL,LIMIT,,,0.0133,FILLED,2026-09-13 19:39:55.000000
ORD_501963,USR_HFT_004,BTC,BUY,LIMIT,,,0.0139,FILLED,2026-09-13 19:44:05.000000
ORD_500052,USR_RET_002,BTC,BUY,MARKET,,,0.053,FILLED,2026-09-13 20:17:00.000000
ORD_501222,USR_HFT_002,BTC,BUY,LIMIT,,,0.0084,FILLED,2026-09-13 20:57:23.000000
ORD_501586,USR_HFT_003,BTC,BUY,LIMIT,,,0.0143,FILLED,2026-09-13 21:06:11.000000
ORD_501869,USR_HFT_003,BTC,BUY,LIMIT,,,0.007,FILLED,2026-09-13 21:12:32.000000
ORD_501345,USR_HFT_002,BTC,SELL,LIMIT,,,0.0086,FILLED,2026-09-13 21:26:58.000000
ORD_500820,USR_SYS_009,BTC,SELL,MARKET,,,0.0537,FILLED,2026-09-13 21:30:00.000000
ORD_500266,USR_RET_010,BTC,BUY,MARKET,,,0.0293,FILLED,2026-09-13 21:31:00.000000
ORD_502064,USR_HFT_004,BTC,SELL,LIMIT,,,0.0084,FILLED,2026-09-13 21:46:54.000000
ORD_502065,USR_HFT_004,BTC,BUY,LIMIT,,,0.0084,FILLED,2026-09-13 21:46:55.473997
ORD_500316,USR_RET_012,BTC,BUY,MARKET,,,0.0298,FILLED,2026-09-13 22:03:00.000000
ORD_502019,USR_HFT_004,BTC,SELL,LIMIT,,,0.0103,FILLED,2026-09-13 22:14:26.000000
ORD_500152,USR_RET_006,BTC,BUY,MARKET,,,0.0147,FILLED,2026-09-13 22:23:00.000000
ORD_500792,USR_SYS_009,BTC,SELL,MARKET,,,0.0293,FILLED,2026-09-13 22:30:00.000000
ORD_500376,USR_RET_014,BTC,BUY,MARKET,,,0.0296,FILLED,2026-09-13 22:32:00.000000
ORD_500002,USR_RET_001,BTC,BUY,MARKET,,,0.0127,FILLED,2026-09-13 22:35:00.000000
ORD_501978,USR_HFT_004,BTC,SELL,LIMIT,,,0.0065,FILLED,2026-09-13 23:00:47.000000
ORD_501031,USR_HFT_001,BTC,BUY,LIMIT,,,0.008,FILLED,2026-09-14 00:09:01.000000
ORD_502570,USR_HFT_005,BTC,BUY,LIMIT,,,0.0115,FILLED,2026-09-14 01:07:09.000000
ORD_500172,USR_RET_007,BTC,BUY,MARKET,,,0.0229,FILLED,2026-09-14 01:31:00.000000
ORD_500915,USR_HFT_001,BTC,BUY,LIMIT,,,0.0087,FILLED,2026-09-14 02:01:33.000000
ORD_501416,USR_HFT_002,BTC,BUY,LIMIT,,,0.0144,FILLED,2026-09-14 02:19:18.000000
ORD_500826,USR_SYS_009,BTC,SELL,MARKET,,,0.049,FILLED,2026-09-14 02:30:00.000000
ORD_500950,USR_HFT_001,BTC,BUY,LIMIT,,,0.0077,FILLED,2026-09-14 02:45:30.000000
ORD_501023,USR_HFT_001,BTC,BUY,LIMIT,,,0.0149,FILLED,2026-09-14 03:36:35.000000
ORD_502468,USR_HFT_005,BTC,SELL,LIMIT,,,0.0027,FILLED,2026-09-14 03:47:11.000000
ORD_501727,USR_HFT_003,BTC,SELL,LIMIT,,,0.0113,FILLED,2026-09-14 03:52:21.000000
ORD_502260,USR_HFT_005,BTC,SELL,LIMIT,,,0.0109,FILLED,2026-09-14 04:15:33.000000
ORD_501142,USR_HFT_001,BTC,BUY,LIMIT,,,0.0027,FILLED,2026-09-14 04:36:57.000000
ORD_500721,USR_SYS_007,BTC,BUY,LIMIT,6460491.9907,7480569.6735,0.0244,FILLED,2026-09-14 04:45:00.000000
ORD_501919,USR_HFT_004,BTC,SELL,LIMIT,,,0.0058,FILLED,2026-09-14 04:56:50.000000
ORD_502236,USR_HFT_004,BTC,BUY,LIMIT,,,0.0081,FILLED,2026-09-14 05:08:04.000000
ORD_500156,USR_RET_006,BTC,SELL,MARKET,,,0.0149,FILLED,2026-09-14 05:39:00.000000
ORD_501375,USR_HFT_002,BTC,BUY,LIMIT,,,0.0032,FILLED,2026-09-14 06:03:02.000000
ORD_501326,USR_HFT_002,BTC,SELL,LIMIT,,,0.0122,FILLED,2026-09-14 06:24:44.000000
ORD_500638,USR_SYS_005,BTC,SELL,MARKET,,,0.0442,FILLED,2026-09-14 06:30:00.000000
ORD_500565,USR_SYS_004,BTC,BUY,LIMIT,6483777.4027,7507531.7295,0.0358,FILLED,2026-09-14 06:45:00.000000
ORD_500912,USR_HFT_001,BTC,SELL,LIMIT,,,0.0088,FILLED,2026-09-14 07:48:48.000000
ORD_502308,USR_HFT_005,BTC,SELL,LIMIT,,,0.0024,FILLED,2026-09-14 07:57:33.000000
ORD_500841,USR_SYS_009,BTC,BUY,LIMIT,6523911.4447,7554002.7255,0.0501,FILLED,2026-09-14 08:45:00.000000
ORD_501078,USR_HFT_001,BTC,BUY,LIMIT,,,0.0058,FILLED,2026-09-14 09:14:23.000000
ORD_501562,USR_HFT_003,BTC,SELL,LIMIT,,,0.0133,FILLED,2026-09-14 09:23:09.000000
ORD_500489,USR_SYS_002,BTC,BUY,LIMIT,6531095.6535,7562321.283,0.0465,FILLED,2026-09-14 09:45:00.000000
ORD_502536,USR_HFT_005,BTC,BUY,LIMIT,,,0.0054,FILLED,2026-09-14 09:46:52.000000
ORD_502612,USR_HFT_005,BTC,SELL,LIMIT,,,0.0117,FILLED,2026-09-14 09:59:16.000000
ORD_502014,USR_HFT_004,BTC,BUY,LIMIT,,,0.0138,FILLED,2026-09-14 10:45:09.000000
ORD_502233,USR_HFT_004,BTC,BUY,LIMIT,,,0.0061,FILLED,2026-09-14 10:57:33.000000
ORD_501334,USR_HFT_002,BTC,SELL,LIMIT,,,0.0066,FILLED,2026-09-14 12:12:33.000000
ORD_501003,USR_HFT_001,BTC,BUY,LIMIT,,,0.0111,FILLED,2026-09-14 12:18:49.000000
ORD_500495,USR_SYS_002,BTC,BUY,LIMIT,6548790.078,7582809.564,0.0205,FILLED,2026-09-14 12:45:00.000000
ORD_500861,USR_SYS_010,BTC,BUY,LIMIT,6548790.078,7582809.564,0.0218,FILLED,2026-09-14 12:45:00.000000
ORD_500025,USR_RET_001,BTC,BUY,MARKET,,,0.0318,FILLED,2026-09-14 12:48:00.000000
ORD_501863,USR_HFT_003,BTC,BUY,LIMIT,,,0.0105,FILLED,2026-09-14 13:09:15.000000
ORD_501396,USR_HFT_002,BTC,BUY,LIMIT,,,0.0061,FILLED,2026-09-14 13:20:45.000000
ORD_501680,USR_HFT_003,BTC,SELL,LIMIT,,,0.0059,FILLED,2026-09-14 13:25:19.000000
ORD_501603,USR_HFT_003,BTC,SELL,LIMIT,,,0.0057,FILLED,2026-09-14 13:48:36.000000
ORD_501988,USR_HFT_004,BTC,BUY,LIMIT,,,0.0095,FILLED,2026-09-14 13:56:55.000000
ORD_501842,USR_HFT_003,BTC,SELL,LIMIT,,,0.006,FILLED,2026-09-14 14:16:38.000000
ORD_501337,USR_HFT_002,BTC,SELL,LIMIT,,,0.0146,FILLED,2026-09-14 14:43:38.000000
ORD_500465,USR_SYS_002,BTC,BUY,LIMIT,6569752.4978,7607081.8395,0.0468,FILLED,2026-09-14 14:45:00.000000
ORD_502048,USR_HFT_004,BTC,SELL,LIMIT,,,0.0119,FILLED,2026-09-14 14:53:30.000000
ORD_500270,USR_RET_011,BTC,BUY,MARKET,,,0.0154,FILLED,2026-09-14 15:14:00.000000
ORD_500830,USR_SYS_009,BTC,SELL,MARKET,,,0.0277,FILLED,2026-09-14 15:30:00.000000
ORD_501268,USR_HFT_002,BTC,SELL,LIMIT,,,0.0134,FILLED,2026-09-14 15:39:25.000000
ORD_500711,USR_SYS_007,BTC,BUY,LIMIT,6549997.395,7584207.51,0.0344,FILLED,2026-09-14 15:45:00.000000
ORD_500577,USR_SYS_004,BTC,BUY,LIMIT,6549997.395,7584207.51,0.0421,FILLED,2026-09-14 15:45:00.000000
ORD_501946,USR_HFT_004,BTC,SELL,LIMIT,,,0.0127,FILLED,2026-09-14 15:54:50.000000
ORD_501430,USR_HFT_002,BTC,SELL,LIMIT,,,0.0136,FILLED,2026-09-14 16:20:17.000000
ORD_500120,USR_RET_005,BTC,BUY,MARKET,,,0.0366,FILLED,2026-09-14 16:59:00.000000
ORD_501888,USR_HFT_003,BTC,SELL,LIMIT,,,0.0054,FILLED,2026-09-14 17:30:11.000000
ORD_501177,USR_HFT_002,BTC,SELL,LIMIT,,,0.0111,FILLED,2026-09-14 17:33:42.000000
ORD_501438,USR_HFT_002,BTC,BUY,LIMIT,,,0.0073,FILLED,2026-09-14 17:42:46.000000
ORD_501163,USR_HFT_001,BTC,SELL,LIMIT,,,0.005,FILLED,2026-09-14 17:54:42.000000
ORD_501150,USR_HFT_001,BTC,SELL,LIMIT,,,0.0074,FILLED,2026-09-14 18:29:28.000000
ORD_501107,USR_HFT_001,BTC,SELL,LIMIT,,,0.0022,FILLED,2026-09-14 18:35:03.000000
ORD_500899,USR_HFT_001,BTC,SELL,LIMIT,,,0.0026,FILLED,2026-09-14 20:19:28.000000
ORD_502071,USR_HFT_004,BTC,BUY,LIMIT,,,0.0093,FILLED,2026-09-14 20:44:43.000000
ORD_501588,USR_HFT_003,BTC,BUY,LIMIT,,,0.0097,FILLED,2026-09-14 21:36:56.000000
ORD_502036,USR_HFT_004,BTC,BUY,LIMIT,,,0.0022,FILLED,2026-09-14 21:37:18.000000
ORD_502590,USR_HFT_005,BTC,BUY,LIMIT,,,0.0087,FILLED,2026-09-14 21:44:18.000000
ORD_501374,USR_HFT_002,BTC,SELL,LIMIT,,,0.0063,FILLED,2026-09-14 21:46:48.000000
ORD_501445,USR_HFT_002,BTC,SELL,LIMIT,,,0.0021,FILLED,2026-09-14 21:57:45.000000
ORD_500116,USR_RET_005,BTC,BUY,MARKET,,,0.0496,FILLED,2026-09-14 22:05:00.000000
ORD_500917,USR_HFT_001,BTC,BUY,LIMIT,,,0.0053,FILLED,2026-09-14 22:09:17.000000
ORD_500028,USR_RET_001,BTC,BUY,MARKET,,,0.0673,FILLED,2026-09-14 22:11:00.000000
ORD_502558,USR_HFT_005,BTC,SELL,LIMIT,,,0.0122,FILLED,2026-09-14 22:29:24.000000
ORD_501516,USR_HFT_003,BTC,SELL,LIMIT,,,0.0029,FILLED,2026-09-14 22:47:17.000000
ORD_502383,USR_HFT_005,BTC,SELL,LIMIT,,,0.0041,FILLED,2026-09-14 23:11:43.000000
ORD_500968,USR_HFT_001,BTC,SELL,LIMIT,,,0.0118,FILLED,2026-09-14 23:22:19.000000
ORD_500540,USR_SYS_003,BTC,SELL,MARKET,,,0.0459,FILLED,2026-09-14 23:30:00.000000
ORD_500084,USR_RET_004,BTC,BUY,MARKET,,,0.0155,FILLED,2026-09-14 23:41:00.000000
ORD_501921,USR_HFT_004,BTC,BUY,LIMIT,,,0.014,FILLED,2026-09-14 23:45:20.000000
ORD_502498,USR_HFT_005,BTC,SELL,LIMIT,,,0.0148,FILLED,2026-09-14 23:51:23.000000
ORD_502253,USR_HFT_005,BTC,SELL,LIMIT,,,0.0077,FILLED,2026-09-15 00:37:20.000000
ORD_500057,USR_RET_002,BTC,BUY,MARKET,,,0.0208,FILLED,2026-09-15 00:49:00.000000
ORD_501483,USR_HFT_002,BTC,SELL,LIMIT,,,0.0027,FILLED,2026-09-15 01:03:09.000000
ORD_502150,USR_HFT_004,BTC,SELL,LIMIT,,,0.0058,FILLED,2026-09-15 01:11:48.000000
ORD_500700,USR_SYS_007,BTC,SELL,MARKET,,,0.0353,FILLED,2026-09-15 01:30:00.000000
ORD_500521,USR_SYS_003,BTC,BUY,LIMIT,6650332.5,7700385.0,0.0224,FILLED,2026-09-15 01:45:00.000000
ORD_500404,USR_RET_015,BTC,SELL,MARKET,,,0.0073,FILLED,2026-09-15 02:24:00.000000
ORD_500802,USR_SYS_009,BTC,SELL,MARKET,,,0.0309,FILLED,2026-09-15 02:30:00.000000
ORD_502450,USR_HFT_005,BTC,BUY,LIMIT,,,0.0075,FILLED,2026-09-15 02:33:36.000000
ORD_502079,USR_HFT_004,BTC,BUY,LIMIT,,,0.0075,FILLED,2026-09-15 02:43:46.000000
ORD_500990,USR_HFT_001,BTC,BUY,LIMIT,,,0.0133,FILLED,2026-09-15 02:47:25.000000
ORD_501999,USR_HFT_004,BTC,BUY,LIMIT,,,0.0095,FILLED,2026-09-15 03:23:43.000000
ORD_500350,USR_RET_013,BTC,SELL,MARKET,,,0.0273,FILLED,2026-09-15 03:38:00.000000
ORD_500605,USR_SYS_005,BTC,BUY,LIMIT,6604762.1685,7647619.353,0.0236,FILLED,2026-09-15 03:45:00.000000
ORD_502109,USR_HFT_004,BTC,BUY,LIMIT,,,0.0122,FILLED,2026-09-15 04:00:23.000000
ORD_501137,USR_HFT_001,BTC,BUY,LIMIT,,,0.0068,FILLED,2026-09-15 04:22:02.000000
ORD_500076,USR_RET_003,BTC,SELL,MARKET,,,0.006,FILLED,2026-09-15 04:36:00.000000
ORD_501927,USR_HFT_004,BTC,SELL,LIMIT,,,0.0062,FILLED,2026-09-15 05:08:46.000000
ORD_500321,USR_RET_012,BTC,BUY,MARKET,,,0.0103,FILLED,2026-09-15 05:18:00.000000
ORD_500520,USR_SYS_003,BTC,SELL,MARKET,,,0.0519,FILLED,2026-09-15 05:30:00.000000
ORD_500696,USR_SYS_006,BTC,SELL,MARKET,,,0.0233,FILLED,2026-09-15 05:30:00.000000
ORD_500997,USR_HFT_001,BTC,BUY,LIMIT,,,0.0089,FILLED,2026-09-15 06:00:24.000000
ORD_502520,USR_HFT_005,BTC,BUY,LIMIT,,,0.0149,FILLED,2026-09-15 06:11:39.000000
ORD_500384,USR_RET_015,BTC,BUY,MARKET,,,0.0391,FILLED,2026-09-15 06:17:00.000000
ORD_500079,USR_RET_003,BTC,BUY,MARKET,,,0.0158,FILLED,2026-09-15 06:53:00.000000
ORD_502073,USR_HFT_004,BTC,SELL,LIMIT,,,0.0096,FILLED,2026-09-15 07:48:38.000000
ORD_502367,USR_HFT_005,BTC,BUY,LIMIT,,,0.0034,FILLED,2026-09-15 07:54:07.000000
ORD_501968,USR_HFT_004,BTC,BUY,LIMIT,,,0.0125,FILLED,2026-09-15 08:01:28.000000
ORD_500704,USR_SYS_007,BTC,SELL,MARKET,,,0.0343,FILLED,2026-09-15 08:30:00.000000
ORD_502436,USR_HFT_005,BTC,SELL,LIMIT,,,0.0073,FILLED,2026-09-15 08:41:37.000000
ORD_501261,USR_HFT_002,BTC,SELL,LIMIT,,,0.0047,FILLED,2026-09-15 09:07:58.000000
ORD_501262,USR_HFT_002,BTC,BUY,LIMIT,,,0.0047,FILLED,2026-09-15 09:08:01.094421
ORD_500620,USR_SYS_005,BTC,SELL,MARKET,,,0.0367,FILLED,2026-09-15 10:30:00.000000
ORD_501405,USR_HFT_002,BTC,SELL,LIMIT,,,0.0024,FILLED,2026-09-15 10:34:09.000000
ORD_500431,USR_SYS_001,BTC,BUY,LIMIT,6526742.25,7557280.5,0.0281,FILLED,2026-09-15 10:45:00.000000
ORD_501489,USR_HFT_002,BTC,BUY,LIMIT,,,0.0025,FILLED,2026-09-15 10:47:32.000000
ORD_501277,USR_HFT_002,BTC,SELL,LIMIT,,,0.0056,FILLED,2026-09-15 11:10:40.000000
